order_id,order_placed_at,order_delivered_at
1523775,02-03-2023 05:02,17:34.5
1523776,02-03-2023 05:06,26:03.1
1523777,02-03-2023 05:08,28:04.3
1523778,02-03-2023 05:08,24:06.8
1523779,02-03-2023 05:20,36:11.9
1523780,02-03-2023 05:22,01:58.5
1523781,02-03-2023 05:23,38:45.3
1523782,02-03-2023 05:24,39:53.7
1523783,02-03-2023 05:27,42:30.4
1523784,02-03-2023 05:29,45:14.3
1523785,02-03-2023 05:30,46:18.2
1523786,02-03-2023 05:31,48:17.8
1523787,02-03-2023 05:31,50:07.6
1523788,02-03-2023 05:31,46:12.4
1523789,02-03-2023 05:31,46:37.4
1523790,02-03-2023 05:34,55:45.3
1523791,02-03-2023 05:36,52:16.8
1523792,02-03-2023 05:40,55:56.6
1523793,02-03-2023 05:42,58:03.1
1523794,02-03-2023 05:48,03:29.2
1523795,02-03-2023 05:49,12:22.0
1523796,02-03-2023 05:57,13:56.1
1523797,02-03-2023 06:09,31:20.3
1523798,02-03-2023 06:10,27:47.9
1523799,02-03-2023 06:10,25:48.5
1523800,02-03-2023 06:14,29:30.8
1523801,02-03-2023 06:15,30:29.0
1523802,02-03-2023 06:16,31:42.5
1523803,02-03-2023 06:18,34:24.4
1523804,02-03-2023 06:18,34:24.8
1523805,02-03-2023 06:22,42:17.0
1523806,02-03-2023 06:22,40:20.9
1523807,02-03-2023 06:22,03:22.7
1523808,02-03-2023 06:24,39:44.5
1523809,02-03-2023 06:26,44:08.7
1523810,02-03-2023 06:27,42:24.9
1523811,02-03-2023 06:28,46:54.9
1523812,02-03-2023 06:32,49:32.7
1523813,02-03-2023 06:33,48:42.9
1523814,02-03-2023 06:33,48:29.3
1523815,02-03-2023 06:38,53:48.0
1523816,02-03-2023 06:39,56:13.4
1523817,02-03-2023 06:40,58:20.9
1523818,02-03-2023 06:43,58:14.5
1523819,02-03-2023 06:45,16:29.8
1523820,02-03-2023 06:47,02:17.4
1523821,02-03-2023 06:49,05:39.0
1523822,02-03-2023 06:49,06:45.9
1523823,02-03-2023 06:52,09:04.1
1523824,02-03-2023 06:53,08:16.7
1523825,02-03-2023 06:54,10:20.9
1523826,02-03-2023 06:55,10:39.4
1523827,02-03-2023 07:01,18:07.6
1523828,02-03-2023 07:02,18:40.3
1523829,02-03-2023 07:05,21:53.1
1523830,02-03-2023 07:08,23:40.2
1523831,02-03-2023 07:12,28:05.6
1523832,02-03-2023 07:13,29:12.2
1523833,02-03-2023 07:15,31:11.4
1523834,02-03-2023 07:16,31:33.5
1523835,02-03-2023 07:18,35:50.7
1523836,02-03-2023 07:18,34:51.0
1523837,02-03-2023 07:19,36:20.3
1523838,02-03-2023 07:20,36:37.3
1523839,02-03-2023 07:25,41:05.9
1523840,02-03-2023 07:28,45:20.0
1523841,02-03-2023 07:30,46:19.9
1523842,02-03-2023 07:37,52:38.7
1523843,02-03-2023 07:45,03:33.0
1523844,02-03-2023 07:46,01:21.3
1523845,02-03-2023 07:48,03:47.9
1523846,02-03-2023 07:50,05:58.8
1523847,02-03-2023 07:52,08:36.4
1523848,02-03-2023 07:56,20:34.3
1523849,02-03-2023 07:57,12:20.0
1523850,02-03-2023 08:01,17:38.2
1523851,02-03-2023 08:03,19:37.6
1523852,02-03-2023 08:03,18:17.3
1523853,02-03-2023 08:04,19:33.2
1523854,02-03-2023 08:11,27:04.7
1523855,02-03-2023 08:12,28:15.0
1523856,02-03-2023 08:13,32:50.9
1523857,02-03-2023 08:19,36:55.6
1523858,02-03-2023 08:22,37:18.7
1523859,02-03-2023 08:23,42:01.3
1523860,02-03-2023 08:27,46:05.1
1523861,02-03-2023 08:35,50:48.5
1523862,02-03-2023 08:37,08:12.5
1523863,02-03-2023 08:38,55:08.1
1523864,02-03-2023 08:39,56:40.3
1523865,02-03-2023 08:41,00:01.1
1523866,02-03-2023 08:43,00:15.4
1523867,02-03-2023 08:46,05:01.7
1523868,02-03-2023 08:46,01:55.3
1523869,02-03-2023 08:46,08:49.8
1523870,02-03-2023 08:47,02:49.9
1523871,02-03-2023 08:48,03:08.5
1523872,02-03-2023 08:52,08:15.8
1523873,02-03-2023 08:58,13:50.8
1523874,02-03-2023 09:00,16:30.4
1523875,02-03-2023 09:00,16:42.8
1523876,02-03-2023 09:01,17:33.5
1523877,02-03-2023 09:03,19:09.3
1523878,02-03-2023 09:06,21:53.8
1523879,02-03-2023 09:09,31:45.1
1523880,02-03-2023 09:11,27:23.5
1523881,02-03-2023 09:13,28:26.2
1523882,02-03-2023 09:18,35:08.4
1523883,02-03-2023 09:25,41:47.6
1523884,02-03-2023 09:28,43:54.8
1523885,02-03-2023 09:34,49:23.0
1523886,02-03-2023 09:34,54:10.9
1523887,02-03-2023 09:35,50:45.8
1523888,02-03-2023 09:36,52:30.0
1523889,02-03-2023 09:39,58:25.3
1523890,02-03-2023 09:40,56:55.9
1523891,02-03-2023 09:43,59:51.0
1523892,02-03-2023 09:44,01:53.0
1523893,02-03-2023 09:45,04:44.1
1523894,02-03-2023 09:46,02:33.3
1523895,02-03-2023 09:49,10:19.5
1523896,02-03-2023 09:49,05:39.0
1523897,02-03-2023 09:51,09:44.5
1523898,02-03-2023 09:51,07:14.4
1523899,02-03-2023 09:57,18:20.3
1523900,02-03-2023 10:03,19:29.2
1523901,02-03-2023 10:06,21:38.5
1523902,02-03-2023 10:07,29:28.9
1523903,02-03-2023 10:11,26:47.6
1523904,02-03-2023 10:11,33:51.4
1523905,02-03-2023 10:12,28:05.9
1523906,02-03-2023 10:23,39:12.7
1523907,02-03-2023 10:25,42:24.0
1523908,02-03-2023 10:27,43:38.5
1523909,02-03-2023 10:29,45:32.4
1523910,02-03-2023 10:32,47:50.3
1523911,02-03-2023 10:35,50:39.5
1523912,02-03-2023 10:39,55:03.4
1523913,02-03-2023 10:40,57:21.2
1523914,02-03-2023 10:46,07:01.3
1523915,02-03-2023 10:47,02:31.7
1523916,02-03-2023 10:47,03:43.6
1523917,02-03-2023 10:47,03:15.3
1523918,02-03-2023 10:53,10:01.5
1523919,02-03-2023 10:59,16:29.1
1523920,02-03-2023 11:00,15:58.3
1523921,02-03-2023 11:03,18:52.3
1523922,02-03-2023 11:04,19:23.2
1523923,02-03-2023 11:05,21:13.9
1523924,02-03-2023 11:07,23:04.3
1523925,02-03-2023 11:07,48:21.7
1523926,02-03-2023 11:09,24:40.5
1523927,02-03-2023 11:13,28:56.6
1523928,02-03-2023 11:15,31:27.4
1523929,02-03-2023 11:17,39:04.7
1523930,02-03-2023 11:17,34:14.1
1523931,02-03-2023 11:24,39:46.6
1523932,02-03-2023 11:24,44:07.7
1523933,02-03-2023 11:24,59:24.4
1523934,02-03-2023 11:24,40:23.3
1523935,02-03-2023 11:26,41:36.6
1523936,02-03-2023 11:28,49:30.1
1523937,02-03-2023 11:32,50:50.5
1523938,02-03-2023 11:33,49:46.0
1523939,02-03-2023 11:36,51:59.7
1523940,02-03-2023 11:40,56:07.4
1523941,02-03-2023 11:40,57:33.9
1523942,02-03-2023 11:42,57:23.8
1523943,02-03-2023 11:42,59:08.6
1523944,02-03-2023 11:44,59:17.7
1523945,02-03-2023 11:44,59:15.1
1523946,02-03-2023 11:46,01:41.8
1523947,02-03-2023 11:46,02:07.9
1523948,02-03-2023 11:48,05:07.5
1523949,02-03-2023 11:49,06:44.2
1523950,02-03-2023 11:49,05:39.4
1523951,02-03-2023 11:50,06:26.5
1523952,02-03-2023 11:51,06:43.2
1523953,02-03-2023 11:51,09:10.0
1523954,02-03-2023 11:51,06:49.0
1523955,02-03-2023 11:51,07:14.8
1523956,02-03-2023 11:52,08:11.5
1523957,02-03-2023 11:52,10:02.9
1523958,02-03-2023 11:52,08:36.7
1523959,02-03-2023 11:52,07:29.8
1523960,02-03-2023 11:59,14:30.8
1523961,02-03-2023 11:59,57:24.6
1523962,02-03-2023 12:00,17:35.1
1523963,02-03-2023 12:02,18:15.4
1523964,02-03-2023 12:04,19:06.0
1523965,02-03-2023 12:21,36:59.4
1523966,02-03-2023 12:21,42:06.5
1523967,02-03-2023 12:24,39:48.5
1523968,02-03-2023 12:26,46:53.4
1523969,02-03-2023 12:27,43:17.1
1523970,02-03-2023 12:29,46:35.5
1523971,02-03-2023 12:32,48:12.4
1523972,02-03-2023 12:33,48:13.2
1523973,02-03-2023 12:34,58:34.5
1523974,02-03-2023 12:35,50:22.0
1523975,02-03-2023 12:36,51:04.3
1523976,02-03-2023 12:42,04:19.8
1523977,02-03-2023 12:42,58:27.4
1523978,02-03-2023 12:43,00:38.0
1523979,02-03-2023 12:47,05:43.5
1523980,02-03-2023 12:49,11:04.8
1523981,02-03-2023 12:51,08:45.2
1523982,02-03-2023 12:51,12:39.5
1523983,02-03-2023 12:52,19:34.3
1523984,02-03-2023 12:52,07:28.8
1523985,02-03-2023 12:53,08:29.5
1523986,02-03-2023 12:53,09:04.9
1523987,02-03-2023 12:55,12:33.6
1523988,02-03-2023 12:58,13:18.2
1523989,02-03-2023 12:58,15:11.5
1523990,02-03-2023 12:59,15:34.9
1523991,02-03-2023 13:02,23:06.6
1523992,02-03-2023 13:09,27:36.4
1523993,02-03-2023 13:09,24:41.0
1523994,02-03-2023 13:13,28:23.9
1523995,02-03-2023 13:13,30:19.8
1523996,02-03-2023 13:15,30:41.0
1523997,02-03-2023 13:16,35:40.1
1523998,02-03-2023 13:18,33:58.4
1523999,02-03-2023 13:20,35:58.6
1524000,02-03-2023 13:25,41:32.9
1524001,02-03-2023 13:26,41:47.4
1524002,02-03-2023 13:28,45:39.1
1524003,02-03-2023 13:29,47:27.3
1524004,02-03-2023 13:36,51:52.6
1524005,02-03-2023 13:38,53:28.1
1524006,02-03-2023 13:40,57:40.6
1524007,02-03-2023 13:44,02:10.3
1524008,02-03-2023 13:44,00:28.6
1524009,02-03-2023 13:45,00:38.4
1524010,02-03-2023 13:48,05:58.5
1524011,02-03-2023 13:49,04:50.3
1524012,02-03-2023 13:50,05:50.3
1524013,02-03-2023 13:50,07:17.1
1524014,02-03-2023 13:58,14:24.6
1524015,02-03-2023 13:59,15:39.9
1524016,02-03-2023 14:03,20:08.9
1524017,02-03-2023 14:11,27:21.3
1524018,02-03-2023 14:14,30:09.6
1524019,02-03-2023 14:17,33:07.3
1524020,02-03-2023 14:18,33:38.2
1524021,02-03-2023 14:19,34:53.4
1524022,02-03-2023 14:20,35:57.9
1524023,02-03-2023 14:22,38:04.5
1524024,02-03-2023 14:25,50:54.3
1524025,02-03-2023 14:26,42:01.3
1524026,02-03-2023 14:29,44:31.7
1524027,02-03-2023 14:32,48:23.0
1524028,02-03-2023 14:39,54:56.2
1524029,02-03-2023 14:41,57:46.5
1524030,02-03-2023 14:41,58:05.1
1524031,02-03-2023 14:42,02:56.5
1524032,02-03-2023 14:46,02:45.0
1524033,02-03-2023 14:46,02:22.3
1524034,02-03-2023 14:50,06:30.1
1524035,02-03-2023 14:51,06:43.2
1524036,02-03-2023 14:57,12:55.6
1524037,02-03-2023 14:58,13:35.3
1524038,02-03-2023 15:03,18:18.5
1524039,02-03-2023 15:06,21:58.7
1524040,02-03-2023 15:06,28:54.7
1524041,02-03-2023 15:07,22:40.3
1524042,02-03-2023 15:15,30:44.1
1524043,02-03-2023 15:17,38:43.6
1524044,02-03-2023 15:20,36:50.5
1524045,02-03-2023 15:23,38:58.8
1524046,02-03-2023 15:25,40:27.0
1524047,02-03-2023 15:26,41:50.6
1524048,02-03-2023 15:30,46:18.0
1524049,02-03-2023 15:37,52:44.8
1524050,02-03-2023 15:37,52:20.1
1524051,02-03-2023 15:41,56:48.8
1524052,02-03-2023 15:41,00:08.9
1524053,02-03-2023 15:42,58:18.9
1524054,02-03-2023 15:42,58:20.4
1524055,02-03-2023 15:43,58:38.9
1524056,02-03-2023 15:44,05:32.2
1524057,02-03-2023 15:53,08:23.7
1524058,02-03-2023 15:58,14:06.7
1524059,02-03-2023 16:00,22:10.1
1524060,02-03-2023 16:01,17:07.3
1524061,02-03-2023 16:04,21:05.5
1524062,02-03-2023 16:05,20:41.0
1524063,02-03-2023 16:06,23:01.6
1524064,02-03-2023 16:08,23:59.6
1524065,02-03-2023 16:10,26:49.2
1524066,02-03-2023 16:15,31:24.8
1524067,02-03-2023 16:15,31:06.8
1524068,02-03-2023 16:23,38:49.2
1524069,02-03-2023 16:23,38:39.6
1524070,02-03-2023 16:24,43:57.3
1524071,02-03-2023 16:31,06:50.6
1524072,02-03-2023 16:36,53:33.8
1524073,02-03-2023 16:38,00:26.0
1524074,02-03-2023 16:39,54:49.6
1524075,02-03-2023 16:39,54:18.8
1524076,02-03-2023 16:40,56:00.4
1524077,02-03-2023 16:47,03:34.3
1524078,02-03-2023 16:48,04:05.0
1524079,02-03-2023 16:51,10:57.6
1524080,02-03-2023 16:52,11:52.5
1524081,02-03-2023 16:53,09:47.3
1524082,02-03-2023 16:54,09:10.3
1524083,02-03-2023 16:54,11:22.1
1524084,02-03-2023 16:58,13:35.1
1524085,02-03-2023 16:59,15:49.0
1524086,02-03-2023 17:01,16:48.9
1524087,02-03-2023 17:06,27:12.0
1524088,02-03-2023 17:12,28:10.2
1524089,02-03-2023 17:18,34:06.9
1524090,02-03-2023 17:18,34:05.3
1524091,02-03-2023 17:24,39:57.7
1524092,02-03-2023 17:26,57:34.1
1524093,02-03-2023 17:27,43:00.8
1524094,02-03-2023 17:31,46:04.2
1524095,02-03-2023 17:32,47:14.5
1524096,02-03-2023 17:33,58:13.7
1524097,02-03-2023 17:38,53:51.2
1524098,02-03-2023 17:40,55:50.4
1524099,02-03-2023 17:44,01:25.8
1524100,02-03-2023 17:44,02:36.6
1524101,02-03-2023 17:49,15:22.4
1524102,02-03-2023 17:50,05:43.2
1524103,02-03-2023 17:54,09:41.0
1524104,02-03-2023 17:55,10:38.7
1524105,02-03-2023 17:58,13:47.7
1524106,02-03-2023 17:59,14:05.5
1524107,02-03-2023 18:02,17:27.7
1524108,02-03-2023 18:03,19:33.6
1524109,02-03-2023 18:05,20:49.0
1524110,02-03-2023 18:05,24:08.2
1524111,02-03-2023 18:07,23:48.4
1524112,02-03-2023 18:09,25:00.7
1524113,02-03-2023 18:09,53:51.5
1524114,02-03-2023 18:12,28:26.7
1524115,02-03-2023 18:15,31:17.7
1524116,02-03-2023 18:15,31:38.7
1524117,02-03-2023 18:17,35:15.1
1524118,02-03-2023 18:20,36:20.7
1524119,02-03-2023 18:20,36:25.3
1524120,02-03-2023 18:24,41:23.0
1524121,02-03-2023 18:25,41:59.4
1524122,02-03-2023 18:26,42:29.2
1524123,02-03-2023 18:28,43:16.6
1524124,02-03-2023 18:29,44:37.7
1524125,02-03-2023 18:29,46:12.9
1524126,02-03-2023 18:31,46:28.4
1524127,02-03-2023 18:32,48:54.2
1524128,02-03-2023 18:38,53:42.7
1524129,02-03-2023 18:42,01:34.4
1524130,02-03-2023 18:42,57:46.9
1524131,02-03-2023 18:45,01:09.8
1524132,02-03-2023 18:49,04:56.8
1524133,02-03-2023 18:50,06:15.3
1524134,02-03-2023 18:54,10:13.4
1524135,02-03-2023 18:58,14:09.0
1524136,02-03-2023 19:02,18:17.9
1524137,02-03-2023 19:03,19:03.2
1524138,02-03-2023 19:04,20:11.6
1524139,02-03-2023 19:06,22:22.7
1524140,02-03-2023 19:06,23:13.3
1524141,02-03-2023 19:06,22:05.0
1524142,02-03-2023 19:08,36:19.7
1524143,02-03-2023 19:09,24:42.6
1524144,02-03-2023 19:12,28:45.4
1524145,02-03-2023 19:13,28:48.2
1524146,02-03-2023 19:13,29:24.7
1524147,02-03-2023 19:14,29:01.4
1524148,02-03-2023 19:14,30:34.4
1524149,02-03-2023 19:15,30:57.4
1524150,02-03-2023 19:21,37:42.0
1524151,02-03-2023 19:22,37:31.1
1524152,02-03-2023 19:23,38:54.6
1524153,02-03-2023 19:23,39:52.3
1524154,02-03-2023 19:29,45:30.7
1524155,02-03-2023 19:33,49:50.6
1524156,02-03-2023 19:34,50:59.8
1524157,02-03-2023 19:34,49:57.2
1524158,02-03-2023 19:40,56:21.0
1524159,02-03-2023 19:41,57:39.8
1524160,02-03-2023 19:50,10:25.1
1524161,02-03-2023 19:58,13:39.1
1524162,02-03-2023 19:59,14:32.7
1524163,02-03-2023 19:59,15:36.8
1524164,02-03-2023 20:01,17:57.4
1524165,02-03-2023 20:01,26:50.6
1524166,02-03-2023 20:02,18:01.7
1524167,02-03-2023 20:05,21:06.6
1524168,02-03-2023 20:06,21:28.7
1524169,02-03-2023 20:06,25:05.1
1524170,02-03-2023 20:07,22:06.3
1524171,02-03-2023 20:09,24:35.2
1524172,02-03-2023 20:13,31:03.5
1524173,02-03-2023 20:30,53:01.9
1524174,02-03-2023 20:36,04:40.7
1524175,02-03-2023 20:38,53:45.2
1524176,02-03-2023 20:41,02:14.3
1524177,02-03-2023 20:42,57:34.2
1524178,02-03-2023 20:42,58:05.9
1524179,02-03-2023 20:43,58:51.5
1524180,02-03-2023 20:51,06:34.3
1524181,02-03-2023 20:54,09:13.4
1524182,02-03-2023 20:57,13:36.0
1524183,02-03-2023 21:00,22:49.2
1524184,02-03-2023 21:02,35:05.7
1524185,02-03-2023 21:02,21:08.8
1524186,02-03-2023 21:02,36:26.6
1524187,02-03-2023 21:04,19:31.7
1524188,02-03-2023 21:07,22:44.8
1524189,02-03-2023 21:10,25:42.0
1524190,02-03-2023 21:11,27:07.4
1524191,02-03-2023 21:12,29:00.2
1524192,02-03-2023 21:18,59:52.5
1524193,02-03-2023 21:18,35:03.3
1524194,02-03-2023 21:23,39:05.2
1524195,02-03-2023 21:23,40:09.1
1524196,02-03-2023 21:23,24:32.8
1524197,02-03-2023 21:23,38:43.0
1524198,02-03-2023 21:34,50:21.0
1524199,02-03-2023 21:34,49:46.7
1524200,02-03-2023 21:37,54:51.5
1524201,02-03-2023 21:39,56:40.9
1524202,02-03-2023 21:41,56:36.5
1524203,02-03-2023 21:42,59:14.9
1524204,02-03-2023 21:44,02:35.4
1524205,02-03-2023 21:44,00:44.0
1524206,02-03-2023 21:44,10:40.9
1524207,02-03-2023 21:45,06:21.2
1524208,02-03-2023 21:51,07:08.9
1524209,02-03-2023 21:55,10:59.5
1524210,02-03-2023 21:55,10:41.1
1524211,02-03-2023 21:56,11:56.8
1524212,02-03-2023 21:57,12:56.3
1524213,02-03-2023 21:57,16:47.0
1524214,02-03-2023 22:00,16:14.7
1524215,02-03-2023 22:04,20:16.7
1524216,02-03-2023 22:04,20:34.2
1524217,02-03-2023 22:11,26:46.6
1524218,02-03-2023 22:23,38:49.0
1524219,02-03-2023 22:23,38:49.1
1524220,02-03-2023 22:29,44:14.2
1524221,02-03-2023 22:30,46:02.3
1524222,02-03-2023 22:32,49:35.7
1524223,02-03-2023 22:35,51:40.3
1524224,02-03-2023 22:42,58:20.2
1524225,02-03-2023 22:47,02:30.2
1524226,02-03-2023 22:50,26:50.2
1524227,02-03-2023 22:54,09:40.9
1524228,02-03-2023 22:56,12:23.9
1524229,02-03-2023 22:57,14:15.9
1524230,02-03-2023 23:00,16:29.4
1524231,02-03-2023 23:07,22:55.6
1524232,02-03-2023 23:10,26:02.7
1524233,02-03-2023 23:20,01:24.2
1524234,02-03-2023 23:28,48:09.7
1524235,02-03-2023 23:28,45:32.3
1524236,02-03-2023 23:29,45:04.3
1524237,02-03-2023 23:30,49:22.9
1524238,02-03-2023 23:33,48:40.1
1524239,02-03-2023 23:33,50:56.2
1524240,02-03-2023 23:36,51:46.6
1524241,02-03-2023 23:38,53:29.1
1524242,02-03-2023 23:40,55:58.5
1524243,02-03-2023 23:43,59:55.6
1524244,02-03-2023 23:46,02:46.4
1524245,02-03-2023 23:55,10:20.2
1524246,02-03-2023 23:56,11:51.4
1524247,02-03-2023 23:58,15:40.8
1524248,02-03-2023 23:59,14:24.0
1524249,03-03-2023 00:04,19:54.5
1524250,03-03-2023 00:08,31:49.8
1524251,03-03-2023 00:10,26:39.2
1524252,03-03-2023 00:12,28:49.7
1524253,03-03-2023 00:13,31:46.6
1524254,03-03-2023 00:20,35:33.6
1524255,03-03-2023 00:24,14:25.9
1524256,03-03-2023 00:25,44:55.0
1524257,03-03-2023 00:25,47:16.7
1524258,03-03-2023 00:27,47:22.7
1524259,03-03-2023 00:33,48:21.7
1524260,03-03-2023 00:33,53:25.6
1524261,03-03-2023 00:34,51:27.5
1524262,03-03-2023 00:41,58:21.2
1524263,03-03-2023 00:41,56:16.6
1524264,03-03-2023 00:48,24:40.4
1524265,03-03-2023 00:48,04:16.6
1524266,03-03-2023 00:49,09:58.4
1524267,03-03-2023 00:51,06:34.4
1524268,03-03-2023 00:51,07:33.7
1524269,03-03-2023 00:51,27:25.2
1524270,03-03-2023 00:53,08:32.2
1524271,03-03-2023 00:54,09:24.0
1524272,03-03-2023 01:03,22:14.2
1524273,03-03-2023 01:06,21:38.3
1524274,03-03-2023 01:12,27:26.7
1524275,03-03-2023 01:16,31:49.8
1524276,03-03-2023 01:17,32:37.5
1524277,03-03-2023 01:18,36:59.4
1524278,03-03-2023 01:18,34:44.7
1524279,03-03-2023 01:19,35:34.6
1524280,03-03-2023 01:20,44:07.7
1524281,03-03-2023 01:21,36:26.0
1524282,03-03-2023 01:22,42:11.1
1524283,03-03-2023 01:22,40:24.7
1524284,03-03-2023 01:26,41:14.6
1524285,03-03-2023 01:27,43:23.6
1524286,03-03-2023 01:27,42:27.8
1524287,03-03-2023 01:27,43:06.5
1524288,03-03-2023 01:31,46:54.0
1524289,03-03-2023 01:34,50:25.6
1524290,03-03-2023 01:41,57:39.6
1524291,03-03-2023 01:42,57:16.6
1524292,03-03-2023 01:45,01:12.9
1524293,03-03-2023 01:45,02:24.4
1524294,03-03-2023 01:46,02:02.9
1524295,03-03-2023 01:46,02:40.9
1524296,03-03-2023 01:50,06:31.5
1524297,03-03-2023 01:53,08:45.4
1524298,03-03-2023 01:58,16:32.2
1524299,03-03-2023 02:01,17:01.9
1524300,03-03-2023 02:02,17:47.5
1524301,03-03-2023 02:06,25:56.4
1524302,03-03-2023 02:06,22:41.7
1524303,03-03-2023 02:08,27:48.5
1524304,03-03-2023 02:09,25:02.9
1524305,03-03-2023 02:11,27:27.1
1524306,03-03-2023 02:11,28:20.0
1524307,03-03-2023 02:12,27:54.7
1524308,03-03-2023 02:14,30:06.8
1524309,03-03-2023 02:15,35:15.2
1524310,03-03-2023 02:15,30:17.3
1524311,03-03-2023 02:18,34:06.9
1524312,03-03-2023 02:18,35:46.5
1524313,03-03-2023 02:20,38:53.1
1524314,03-03-2023 02:20,35:50.2
1524315,03-03-2023 02:28,44:36.1
1524316,03-03-2023 02:28,43:33.5
1524317,03-03-2023 02:34,49:06.9
1524318,03-03-2023 02:34,52:22.8
1524319,03-03-2023 02:34,49:46.8
1524320,03-03-2023 02:41,58:11.9
1524321,03-03-2023 02:43,58:59.0
1524322,03-03-2023 02:44,00:00.0
1524323,03-03-2023 02:45,00:36.6
1524324,03-03-2023 02:52,10:06.6
1524325,03-03-2023 02:56,12:40.0
1524326,03-03-2023 02:57,12:43.7
1524327,03-03-2023 02:59,14:25.9
1524328,03-03-2023 02:59,14:46.0
1524329,03-03-2023 03:02,17:53.8
1524330,03-03-2023 03:03,19:36.5
1524331,03-03-2023 03:05,21:29.8
1524332,03-03-2023 03:06,27:41.7
1524333,03-03-2023 03:07,23:06.9
1524334,03-03-2023 03:07,24:09.7
1524335,03-03-2023 03:16,33:38.8
1524336,03-03-2023 03:18,34:12.7
1524337,03-03-2023 03:18,34:16.8
1524338,03-03-2023 03:24,39:43.2
1524339,03-03-2023 03:24,40:17.9
1524340,03-03-2023 03:28,44:11.6
1524341,03-03-2023 03:31,53:53.8
1524342,03-03-2023 03:40,55:40.9
1524343,03-03-2023 03:41,56:07.9
1524344,03-03-2023 03:46,01:39.6
1524345,03-03-2023 03:54,09:46.0
1524346,03-03-2023 04:02,18:11.8
1524347,03-03-2023 04:06,22:17.3
1524348,03-03-2023 04:08,29:50.3
1524349,03-03-2023 04:10,25:53.1
1524350,03-03-2023 04:10,25:46.8
1524351,03-03-2023 04:16,37:08.5
1524352,03-03-2023 04:16,32:29.2
1524353,03-03-2023 04:17,33:07.0
1524354,03-03-2023 04:21,36:34.6
1524355,03-03-2023 04:24,01:12.3
1524356,03-03-2023 04:27,44:24.2
1524357,03-03-2023 04:27,44:01.9
1524358,03-03-2023 04:28,44:02.8
1524359,03-03-2023 04:33,48:55.4
1524360,03-03-2023 04:34,50:32.5
1524361,03-03-2023 04:36,55:54.9
1524362,03-03-2023 04:41,56:16.4
1524363,03-03-2023 04:41,58:47.9
1524364,03-03-2023 04:43,00:53.4
1524365,03-03-2023 04:44,59:44.9
1524366,03-03-2023 04:45,00:31.9
1524367,03-03-2023 04:45,00:40.7
1524368,03-03-2023 04:45,00:41.6
1524369,03-03-2023 04:53,11:01.0
1524370,03-03-2023 04:55,14:03.9
1524371,03-03-2023 04:56,12:49.2
1524372,03-03-2023 05:00,15:58.3
1524373,03-03-2023 05:11,26:30.8
1524374,03-03-2023 05:12,29:18.3
1524375,03-03-2023 05:13,29:17.8
1524376,03-03-2023 05:17,34:01.8
1524377,03-03-2023 05:18,37:52.7
1524378,03-03-2023 05:18,34:07.7
1524379,03-03-2023 05:18,34:04.1
1524380,03-03-2023 05:26,42:08.8
1524381,03-03-2023 05:30,46:08.6
1524382,03-03-2023 05:33,50:03.4
1524383,03-03-2023 05:34,56:53.9
1524384,03-03-2023 05:36,51:10.2
1524385,03-03-2023 05:36,52:31.8
1524386,03-03-2023 05:39,00:07.6
1524387,03-03-2023 05:39,55:08.7
1524388,03-03-2023 05:39,54:36.6
1524389,03-03-2023 05:40,55:36.9
1524390,03-03-2023 05:41,59:07.1
1524391,03-03-2023 05:42,03:02.0
1524392,03-03-2023 05:48,08:32.8
1524393,03-03-2023 05:51,06:24.1
1524394,03-03-2023 05:54,10:53.5
1524395,03-03-2023 06:00,21:51.7
1524396,03-03-2023 06:02,23:26.7
1524397,03-03-2023 06:16,32:35.4
1524398,03-03-2023 06:17,33:23.5
1524399,03-03-2023 06:18,33:57.5
1524400,03-03-2023 06:22,37:55.7
1524401,03-03-2023 06:24,39:50.2
1524402,03-03-2023 06:25,41:10.8
1524403,03-03-2023 06:25,41:19.0
1524404,03-03-2023 06:28,43:55.3
1524405,03-03-2023 06:28,43:44.3
1524406,03-03-2023 06:31,46:54.0
1524407,03-03-2023 06:37,52:26.1
1524408,03-03-2023 06:48,07:23.8
1524409,03-03-2023 06:50,08:55.8
1524410,03-03-2023 06:57,12:16.4
1524411,03-03-2023 06:59,15:08.8
1524412,03-03-2023 07:01,16:33.3
1524413,03-03-2023 07:05,22:31.5
1524414,03-03-2023 07:05,21:19.2
1524415,03-03-2023 07:09,25:00.2
1524416,03-03-2023 07:14,29:26.3
1524417,03-03-2023 07:16,35:43.2
1524418,03-03-2023 07:21,03:24.3
1524419,03-03-2023 07:23,41:39.6
1524420,03-03-2023 07:28,43:33.5
1524421,03-03-2023 07:30,48:03.6
1524422,03-03-2023 07:31,46:44.6
1524423,03-03-2023 07:35,50:48.1
1524424,03-03-2023 07:44,00:11.6
1524425,03-03-2023 07:47,02:20.6
1524426,03-03-2023 07:53,08:15.7
1524427,03-03-2023 07:54,09:51.9
1524428,03-03-2023 07:58,17:31.3
1524429,03-03-2023 08:00,16:56.3
1524430,03-03-2023 08:03,35:11.7
1524431,03-03-2023 08:04,19:33.1
1524432,03-03-2023 08:07,24:13.4
1524433,03-03-2023 08:07,32:54.3
